t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm
4.560000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.419544019e+01,4.517420363e-01,0.000000000e+00,0.000000000e+00,-8.921486046e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.030210442e-06,0.000000000e+00,-4.030210273e-06,1.685274853e-13,1.000000000e+00
4.570000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.426870362e+01,4.580791596e-01,0.000000000e+00,0.000000000e+00,-8.889114037e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.071918059e-06,0.000000000e+00,-4.071917887e-06,1.720440273e-13,1.000000000e+00
4.580000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.434051454e+01,4.644252073e-01,0.000000000e+00,0.000000000e+00,-8.856123457e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.113007148e-06,0.000000000e+00,-4.113006972e-06,1.755436989e-13,1.000000000e+00
4.590000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.441085092e+01,4.707788504e-01,0.000000000e+00,0.000000000e+00,-8.822512533e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.153452487e-06,0.000000000e+00,-4.153452308e-06,1.790227292e-13,1.000000000e+00
4.600000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.447969096e+01,4.771387494e-01,0.000000000e+00,0.000000000e+00,-8.788279774e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.193229003e-06,0.000000000e+00,-4.193228821e-06,1.824772972e-13,1.000000000e+00
4.610000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.454701309e+01,4.835035557e-01,0.000000000e+00,0.000000000e+00,-8.753423968e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.232311799e-06,0.000000000e+00,-4.232311613e-06,1.859035471e-13,1.000000000e+00
4.620000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.461279607e+01,4.898719118e-01,0.000000000e+00,0.000000000e+00,-8.717944196e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.270676179e-06,0.000000000e+00,-4.270675990e-06,1.892975836e-13,1.000000000e+00
4.630000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.467701891e+01,4.962424523e-01,0.000000000e+00,0.000000000e+00,-8.681839831e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.308297681e-06,0.000000000e+00,-4.308297488e-06,1.926554958e-13,1.000000000e+00
4.640000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.473966095e+01,5.026138048e-01,0.000000000e+00,0.000000000e+00,-8.645110544e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.345152099e-06,0.000000000e+00,-4.345151903e-06,1.959733365e-13,1.000000000e+00
4.650000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.480070187e+01,5.089845904e-01,0.000000000e+00,0.000000000e+00,-8.607756309e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.381215518e-06,0.000000000e+00,-4.381215319e-06,1.992471672e-13,1.000000000e+00
4.660000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.486012170e+01,5.153534248e-01,0.000000000e+00,0.000000000e+00,-8.569777404e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.416464337e-06,0.000000000e+00,-4.416464135e-06,2.024730244e-13,1.000000000e+00
4.670000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.491790083e+01,5.217189190e-01,0.000000000e+00,0.000000000e+00,-8.531174418e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.450875301e-06,0.000000000e+00,-4.450875095e-06,2.056469593e-13,1.000000000e+00
4.680000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.497402005e+01,5.280796802e-01,0.000000000e+00,0.000000000e+00,-8.491948253e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.484425527e-06,0.000000000e+00,-4.484425318e-06,2.087650375e-13,1.000000000e+00
4.690000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.502846055e+01,5.344343125e-01,0.000000000e+00,0.000000000e+00,-8.452100127e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.517092533e-06,0.000000000e+00,-4.517092321e-06,2.118233381e-13,1.000000000e+00
4.700000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.508120398e+01,5.407814181e-01,0.000000000e+00,0.000000000e+00,-8.411631577e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.548854268e-06,0.000000000e+00,-4.548854053e-06,2.148179714e-13,1.000000000e+00
4.710000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.513223238e+01,5.471195980e-01,0.000000000e+00,0.000000000e+00,-8.370544459e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.579689138e-06,0.000000000e+00,-4.579688920e-06,2.177450750e-13,1.000000000e+00
4.720000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.518152831e+01,5.534474529e-01,0.000000000e+00,0.000000000e+00,-8.328840957e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.609576034e-06,0.000000000e+00,-4.609575813e-06,2.206008415e-13,1.000000000e+00
4.730000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.522907476e+01,5.597635843e-01,0.000000000e+00,0.000000000e+00,-8.286523576e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.638494361e-06,0.000000000e+00,-4.638494138e-06,2.233815134e-13,1.000000000e+00
4.740000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.527485526e+01,5.660665951e-01,0.000000000e+00,0.000000000e+00,-8.243595149e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.666424064e-06,0.000000000e+00,-4.666423838e-06,2.260833902e-13,1.000000000e+00
4.750000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.531885383e+01,5.723550911e-01,0.000000000e+00,0.000000000e+00,-8.200058840e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.693345653e-06,0.000000000e+00,-4.693345424e-06,2.287028412e-13,1.000000000e+00
4.760000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.536105503e+01,5.786276812e-01,0.000000000e+00,0.000000000e+00,-8.155918137e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.719240231e-06,0.000000000e+00,-4.719240000e-06,2.312363151e-13,1.000000000e+00
4.770000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.540144396e+01,5.848829793e-01,0.000000000e+00,0.000000000e+00,-8.111176860e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.744089521e-06,0.000000000e+00,-4.744089287e-06,2.336803499e-13,1.000000000e+00
4.780000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.544000630e+01,5.911196043e-01,0.000000000e+00,0.000000000e+00,-8.065839159e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.767875888e-06,0.000000000e+00,-4.767875652e-06,2.360315719e-13,1.000000000e+00
4.790000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.547672828e+01,5.973361818e-01,0.000000000e+00,0.000000000e+00,-8.019909513e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.790582365e-06,0.000000000e+00,-4.790582127e-06,2.382867082e-13,1.000000000e+00
4.800000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.551159675e+01,6.035313447e-01,0.000000000e+00,0.000000000e+00,-7.973392728e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.812192676e-06,0.000000000e+00,-4.812192435e-06,2.404425985e-13,1.000000000e+00
4.810000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.554459916e+01,6.097037344e-01,0.000000000e+00,0.000000000e+00,-7.926293940e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.832691258e-06,0.000000000e+00,-4.832691015e-06,2.424962010e-13,1.000000000e+00
4.820000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.557572356e+01,6.158520016e-01,0.000000000e+00,0.000000000e+00,-7.878618611e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.852063286e-06,0.000000000e+00,-4.852063041e-06,2.444445945e-13,1.000000000e+00
4.830000000e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.560495865e+01,6.219748073e-01,0.000000000e+00,0.000000000e+00,-7.830372527e-01,0.000000000e+00,0.000000000e+00,-0.000000000e+00,0.000000000e+00,4.870294690e-06,0.000000000e+00,-4.870294443e-06,2.462849904e-13,1.000000000e+00
