t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm,Frx, Fry, Frz, Fdx, Fdy, Fdz, Fextx, Fexty, Fextz
2.000000000e-03,0.000000000e+00,-5.993344397e-07,0.000000000e+00,1.192517389e-01,0.000000000e+00,0.000000000e+00,9.999999982e-01,5.993343209e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-5.962586944e-04,-0.000000000e+00,7.110488614e-10,2.844195445e-10,0.000000000e+00,-4.925104249e-05,-4.925004702e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.100000000e-03,0.000000000e+00,-6.604427435e-07,0.000000000e+00,1.251814046e-01,0.000000000e+00,0.000000000e+00,9.999999978e-01,6.604426244e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.259070229e-04,-0.000000000e+00,7.835192025e-10,3.134076810e-10,0.000000000e+00,-4.925114874e-05,-4.925005181e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.200000000e-03,0.000000000e+00,-7.245157709e-07,0.000000000e+00,1.311106299e-01,0.000000000e+00,0.000000000e+00,9.999999974e-01,7.245156514e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.555531494e-04,-0.000000000e+00,8.594998634e-10,3.437999454e-10,0.000000000e+00,-4.925126014e-05,-4.925005684e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.300000000e-03,0.000000000e+00,-7.915532965e-07,0.000000000e+00,1.370393939e-01,0.000000000e+00,0.000000000e+00,9.999999969e-01,7.915531766e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-6.851969697e-04,-0.000000000e+00,9.389897747e-10,3.755959099e-10,0.000000000e+00,-4.925137669e-05,-4.925006210e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.400000000e-03,0.000000000e+00,-8.615550845e-07,0.000000000e+00,1.429676759e-01,0.000000000e+00,0.000000000e+00,9.999999963e-01,8.615549642e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.148383796e-04,-0.000000000e+00,1.021987818e-09,4.087951271e-10,0.000000000e+00,-4.925149837e-05,-4.925006759e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.500000000e-03,0.000000000e+00,-9.345208886e-07,0.000000000e+00,1.488954549e-01,0.000000000e+00,0.000000000e+00,9.999999956e-01,9.345207678e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.444772747e-04,-0.000000000e+00,1.108492825e-09,4.433971300e-10,0.000000000e+00,-4.925162521e-05,-4.925007332e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.600000000e-03,0.000000000e+00,-1.010450452e-06,0.000000000e+00,1.548227101e-01,0.000000000e+00,0.000000000e+00,9.999999949e-01,1.010450331e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.741135507e-04,-0.000000000e+00,1.198503579e-09,4.794014315e-10,0.000000000e+00,-4.925175718e-05,-4.925007927e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.700000000e-03,0.000000000e+00,-1.089343508e-06,0.000000000e+00,1.607494207e-01,0.000000000e+00,0.000000000e+00,9.999999941e-01,1.089343386e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.037471034e-04,-0.000000000e+00,1.292018812e-09,5.168075250e-10,0.000000000e+00,-4.925189429e-05,-4.925008546e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.800000000e-03,0.000000000e+00,-1.171199779e-06,0.000000000e+00,1.666755657e-01,0.000000000e+00,0.000000000e+00,9.999999931e-01,1.171199656e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.333778285e-04,-0.000000000e+00,1.389037210e-09,5.556148840e-10,0.000000000e+00,-4.925203654e-05,-4.925009188e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
2.900000000e-03,0.000000000e+00,-1.256018976e-06,0.000000000e+00,1.726011244e-01,0.000000000e+00,0.000000000e+00,9.999999921e-01,1.256018852e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.630056218e-04,-0.000000000e+00,1.489557407e-09,5.958229626e-10,0.000000000e+00,-4.925218392e-05,-4.925009854e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.000000000e-03,0.000000000e+00,-1.343800802e-06,0.000000000e+00,1.785260758e-01,0.000000000e+00,0.000000000e+00,9.999999910e-01,1.343800677e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-8.926303790e-04,-0.000000000e+00,1.593577987e-09,6.374311949e-10,0.000000000e+00,-4.925233643e-05,-4.925010543e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.100000000e-03,0.000000000e+00,-1.434544947e-06,0.000000000e+00,1.844503992e-01,0.000000000e+00,0.000000000e+00,9.999999897e-01,1.434544821e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.222519960e-04,-0.000000000e+00,1.701097488e-09,6.804389953e-10,0.000000000e+00,-4.925249408e-05,-4.925011254e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.200000000e-03,0.000000000e+00,-1.528251093e-06,0.000000000e+00,1.903740737e-01,0.000000000e+00,0.000000000e+00,9.999999883e-01,1.528250966e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.518703684e-04,-0.000000000e+00,1.812114397e-09,7.248457586e-10,0.000000000e+00,-4.925265686e-05,-4.925011990e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.300000000e-03,0.000000000e+00,-1.624918909e-06,0.000000000e+00,1.962970784e-01,0.000000000e+00,0.000000000e+00,9.999999868e-01,1.624918780e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-9.814853921e-04,-0.000000000e+00,1.926627150e-09,7.706508600e-10,0.000000000e+00,-4.925282476e-05,-4.925012748e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.400000000e-03,0.000000000e+00,-1.724548056e-06,0.000000000e+00,2.022193926e-01,0.000000000e+00,0.000000000e+00,9.999999851e-01,1.724547926e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.011096963e-03,-0.000000000e+00,2.044634137e-09,8.178536547e-10,0.000000000e+00,-4.925299778e-05,-4.925013530e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.500000000e-03,0.000000000e+00,-1.827138183e-06,0.000000000e+00,2.081409953e-01,0.000000000e+00,0.000000000e+00,9.999999833e-01,1.827138051e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.040704977e-03,-0.000000000e+00,2.166133697e-09,8.664534786e-10,0.000000000e+00,-4.925317593e-05,-4.925014334e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.600000000e-03,0.000000000e+00,-1.932688929e-06,0.000000000e+00,2.140618658e-01,0.000000000e+00,0.000000000e+00,9.999999813e-01,1.932688795e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.070309329e-03,-0.000000000e+00,2.291124119e-09,9.164496477e-10,0.000000000e+00,-4.925335920e-05,-4.925015163e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.700000000e-03,0.000000000e+00,-2.041199923e-06,0.000000000e+00,2.199819832e-01,0.000000000e+00,0.000000000e+00,9.999999792e-01,2.041199787e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.099909916e-03,-0.000000000e+00,2.419603646e-09,9.678414585e-10,0.000000000e+00,-4.925354758e-05,-4.925016014e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.800000000e-03,0.000000000e+00,-2.152670784e-06,0.000000000e+00,2.259013266e-01,0.000000000e+00,0.000000000e+00,9.999999768e-01,2.152670644e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.129506633e-03,-0.000000000e+00,2.551570469e-09,1.020628188e-09,0.000000000e+00,-4.925374108e-05,-4.925016888e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
3.900000000e-03,0.000000000e+00,-2.267101118e-06,0.000000000e+00,2.318198754e-01,0.000000000e+00,0.000000000e+00,9.999999743e-01,2.267100975e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.159099377e-03,-0.000000000e+00,2.687022731e-09,1.074809092e-09,0.000000000e+00,-4.925393969e-05,-4.925017786e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
4.000000000e-03,0.000000000e+00,-2.384490523e-06,0.000000000e+00,2.377376085e-01,0.000000000e+00,0.000000000e+00,9.999999716e-01,2.384490377e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.188688043e-03,-0.000000000e+00,2.825958525e-09,1.130383410e-09,0.000000000e+00,-4.925414341e-05,-4.925018707e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
4.100000000e-03,0.000000000e+00,-2.504838587e-06,0.000000000e+00,2.436545053e-01,0.000000000e+00,0.000000000e+00,9.999999686e-01,2.504838436e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.218272526e-03,-0.000000000e+00,2.968375897e-09,1.187350359e-09,0.000000000e+00,-4.925435224e-05,-4.925019651e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
4.200000000e-03,0.000000000e+00,-2.628144885e-06,0.000000000e+00,2.495705448e-01,0.000000000e+00,0.000000000e+00,9.999999655e-01,2.628144731e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.247852724e-03,-0.000000000e+00,3.114272841e-09,1.245709136e-09,0.000000000e+00,-4.925456617e-05,-4.925020619e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
4.300000000e-03,0.000000000e+00,-2.754408985e-06,0.000000000e+00,2.554857063e-01,0.000000000e+00,0.000000000e+00,9.999999621e-01,2.754408826e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.277428531e-03,-0.000000000e+00,3.263647306e-09,1.305458922e-09,0.000000000e+00,-4.925478520e-05,-4.925021609e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
4.400000000e-03,0.000000000e+00,-2.883630442e-06,0.000000000e+00,2.613999689e-01,0.000000000e+00,0.000000000e+00,9.999999584e-01,2.883630277e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.306999845e-03,-0.000000000e+00,3.416497188e-09,1.366598875e-09,0.000000000e+00,-4.925500933e-05,-4.925022623e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
4.500000000e-03,0.000000000e+00,-3.015808801e-06,0.000000000e+00,2.673133119e-01,0.000000000e+00,0.000000000e+00,9.999999545e-01,3.015808630e-04,0.000000000e+00,0.000000000e+00,0.000000000e+00,-1.336566560e-03,-0.000000000e+00,3.572820336e-09,1.429128134e-09,0.000000000e+00,-4.925523855e-05,-4.925023660e-05,1.000000000e+00,0.000000000e+00,-7.845320000e-05,-0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,-7.845320000e-05,0.000000000e+00
