t,x,y,z,Ox,Oy,Oz,q0,q1,q2,q3,vx, vy, vz, T_trans, T_rot, U_gr, U_em, E, q_norm,Frx, Fry, Frz, Fdx, Fdy, Fdz, Fextx, Fexty, Fextz
5.984000000e-01,0.000000000e+00,-6.214857643e-04,0.000000000e+00,-3.159148760e+00,0.000000000e+00,0.000000000e+00,9.980693988e-01,6.210857639e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.579574380e-02,0.000000000e+00,4.990110442e-07,1.996044177e-07,0.000000000e+00,-4.994864154e-05,-4.925002607e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.526105243e-09,0.000000000e+00,0.000000000e+00,5.526105243e-09,0.000000000e+00
5.985000000e-01,0.000000000e+00,-6.199066421e-04,0.000000000e+00,-3.157338108e+00,0.000000000e+00,0.000000000e+00,9.980791940e-01,6.195096827e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.578669054e-02,0.000000000e+00,4.984391965e-07,1.993756786e-07,0.000000000e+00,-4.994784096e-05,-4.925002608e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.519772536e-09,0.000000000e+00,0.000000000e+00,5.519772536e-09,0.000000000e+00
5.986000000e-01,0.000000000e+00,-6.183284281e-04,0.000000000e+00,-3.155516193e+00,0.000000000e+00,0.000000000e+00,9.980889588e-01,6.179344924e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.577758096e-02,0.000000000e+00,4.978641221e-07,1.991456488e-07,0.000000000e+00,-4.994703586e-05,-4.925002609e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.513404096e-09,0.000000000e+00,0.000000000e+00,5.513404096e-09,0.000000000e+00
5.987000000e-01,0.000000000e+00,-6.167511278e-04,0.000000000e+00,-3.153683019e+00,0.000000000e+00,0.000000000e+00,9.980986930e-01,6.163601987e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.576841510e-02,0.000000000e+00,4.972858292e-07,1.989143317e-07,0.000000000e+00,-4.994622626e-05,-4.925002610e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.507000015e-09,0.000000000e+00,0.000000000e+00,5.507000015e-09,0.000000000e+00
5.988000000e-01,0.000000000e+00,-6.151747469e-04,0.000000000e+00,-3.151838595e+00,0.000000000e+00,0.000000000e+00,9.981083968e-01,6.147868074e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.575919297e-02,0.000000000e+00,4.967043263e-07,1.986817305e-07,0.000000000e+00,-4.994541217e-05,-4.925002611e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.500560386e-09,0.000000000e+00,0.000000000e+00,5.500560386e-09,0.000000000e+00
5.989000000e-01,0.000000000e+00,-6.135992911e-04,0.000000000e+00,-3.149982926e+00,0.000000000e+00,0.000000000e+00,9.981180701e-01,6.132143240e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.574991463e-02,0.000000000e+00,4.961196217e-07,1.984478487e-07,0.000000000e+00,-4.994459359e-05,-4.925002612e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.494085300e-09,0.000000000e+00,0.000000000e+00,5.494085300e-09,0.000000000e+00
5.990000000e-01,0.000000000e+00,-6.120247659e-04,0.000000000e+00,-3.148116020e+00,0.000000000e+00,0.000000000e+00,9.981277130e-01,6.116427544e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.574058010e-02,0.000000000e+00,4.955317237e-07,1.982126895e-07,0.000000000e+00,-4.994377054e-05,-4.925002613e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.487574850e-09,0.000000000e+00,0.000000000e+00,5.487574850e-09,0.000000000e+00
5.991000000e-01,0.000000000e+00,-6.104511770e-04,0.000000000e+00,-3.146237883e+00,0.000000000e+00,0.000000000e+00,9.981373254e-01,6.100721041e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.573118941e-02,0.000000000e+00,4.949406408e-07,1.979762563e-07,0.000000000e+00,-4.994294303e-05,-4.925002613e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.481029131e-09,0.000000000e+00,0.000000000e+00,5.481029131e-09,0.000000000e+00
5.992000000e-01,0.000000000e+00,-6.088785299e-04,0.000000000e+00,-3.144348522e+00,0.000000000e+00,0.000000000e+00,9.981469073e-01,6.085023788e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.572174261e-02,0.000000000e+00,4.943463815e-07,1.977385526e-07,0.000000000e+00,-4.994211108e-05,-4.925002614e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.474448236e-09,0.000000000e+00,0.000000000e+00,5.474448236e-09,0.000000000e+00
5.993000000e-01,0.000000000e+00,-6.073068303e-04,0.000000000e+00,-3.142447945e+00,0.000000000e+00,0.000000000e+00,9.981564588e-01,6.069335842e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.571223973e-02,0.000000000e+00,4.937489544e-07,1.974995818e-07,0.000000000e+00,-4.994127469e-05,-4.925002615e-05,1.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,5.467832260e-09,0.000000000e+00,0.000000000e+00,5.467832260e-09,0.000000000e+00
